raw,sentids,filename,img_id,positive_sentence,negative_sentence,label,split,num_labels
"[""A street musician standing on stilts playing a tuba outside in front of a mural of people kissing."", ""There is a guy wearing stilts playing the trombone in front of a mural."", ""A man on stilts is playing a tuba for money on the boardwalk."", ""Street performer by the beach on stilts playing the tuba."", ""In this photo, a Man on stilts is playing an instrument.""]","[6375, 6376, 6377, 6378, 6379]",1390254777.jpg,1275,A street musician standing on stilts plays music on a tuba for people on the boardwalk.,A street musician standing on stilts plays people on the boardwalk music on a tuba.,10,train,6
"[""A woman in a white shirt and blue checker pants is cooking waffles in the kitchen."", ""A woman in a white shirt mixing something on the kitchen counter."", ""The elderly woman in house clothes is making waffles."", ""An elderly woman is making pancakes."", ""A woman is about to make waffles.""]","[5035, 5036, 5037, 5038, 5039]",132523566.jpg,1007,An elderly woman in a white shirt and blue checker pants makes waffles in the kitchen for people.,An elderly woman in a white shirt and blue checker pants makes people waffles in the kitchen.,10,train,6
"[""A woman with short black hair in a blue t-shirt holds a baby in pink clothes with a pacifier."", ""A woman with short hair holds a small baby in her arms."", ""The woman with the blue shirt is holding a baby."", ""A woman in a blue shirt talking to a baby."", ""A woman talks to her newborn child.""]","[18515, 18516, 18517, 18518, 18519]",2165724565.jpg,3703,A woman with short black hair in a blue t-shirt gives care to a baby in pink clothes with a pacifier.,A woman with short black hair in a blue t-shirt gives a baby in pink clothes with a pacifier care.,10,train,6
"[""An elderly man and woman are seated at a dining table in front of a Christmas tree."", ""An elderly married couple enjoy Christmas dinner with their family."", ""An old woman seated near an old man accepts a plate."", ""An old couple enjoying their party outside."", ""An older couple enjoying a Christmas meal.""]","[21525, 21526, 21527, 21528, 21529]",2254442869.jpg,4305,An old woman seated near an old man at a dining table in front of a Christmas tree serves a Christmas meal to family members.,An old woman seated near an old man at a dining table in front of a Christmas tree serves family members a Christmas meal.,10,train,2
"[""Man in white tea shirt, denim paints and blue apron attends to barbecue on a truck trailer."", ""Man in blue apron lifting lid to barrel style grill while another man watches"", ""Two men checking their barbecue in an oversized barbecue barrel."", ""A man opening a barbecue oven while holding tongs."", ""A man in blue overalls cooks barbecue.""]","[5300, 5301, 5302, 5303, 5304]",133767049.jpg,1060,A man in a blue apron and white t-shirt attending to a barrel style grill cooks barbecue for people.,A man in a blue apron and white t-shirt attending to a barrel style grill cooks people barbecue.,10,train,6
"[""A smiling little boy holds a hand mixer in a bowl."", ""Young boy with blond-hair playing with a mixer."", ""A child has fun with a blender in the kitchen."", ""A child using an electric mixer in a bowl."", ""A child happily mixing batter in a bowl.""]","[825, 826, 827, 828, 829]",1056198351.jpg,165,The boy gives the bowl a thorough mix with the hand mixer.,A little boy holds a hand mixer in a bowl while smiling.,10,test,6
"[""A man wearing a white head wrap is pealing the green outer layer off some sort of tropical fruit."", ""In the middle of cracking open nuts on a large rock."", ""The man is opening a large pile of coconuts."", ""A man preparing fruit below a tree."", ""A man sorts tropical fruit.""]","[6410, 6411, 6412, 6413, 6414]",139165197.jpg,1282,A man wearing a white head wrap prepares tropical fruit by peeling coconuts for people.,A man wearing a white head wrap prepares people tropical fruit by peeling coconuts.,10,train,6
"[""A band with two guitars and one singer is playing for a group of people."", ""Two men are singing in front of a small group of men wearing caps."", ""There are three men singing on a stage while other men watch."", ""A band playing a show for a group on fans."", ""A band playing for a small crowd.""]","[17635, 17636, 17637, 17638, 17639]",2128327566.jpg,3527,A band with two guitars and one singer plays music for a small group of fans.,A band with two guitars and one singer plays a small group of fans music.,10,train,4
"[""A man is about to saw off a small tree limb while a child in a fireman's hat watches."", ""A man in a white shirt is holding a saw, standing next to a tree and a child."", ""Child wearing fireman's hat sits on ground next to man holding a handsaw."", ""A man and a child in a hard hat are sawing at a tree."", ""Man grooms a tree while a child helps him.""]","[18565, 18566, 18567, 18568, 18569]",2167365840.jpg,3713,A man in a white shirt holding a saw standing next to a tree shows tree cutting to a child in a fireman's hat.,A man in a white shirt holding a saw standing next to a tree shows a child in a fireman's hat tree cutting.,10,train,6
"[""A man in his white shirt uniform is standing next to a table with a basket of fruits as he talks to a lady."", ""A chef in white talks to guests about various tomato varieties over a display table of tomatoes and sauces."", ""A woman inspects a variety of fruits and vegetables on a small table."", ""A chef explains different varieties of Tomatoes to consumers."", ""A man in a white chef's jacket presenting tomatoes.""]","[6840, 6841, 6842, 6843, 6844]",1409801982.jpg,1368,A chef in white uniforms explains to consumers the different varieties.,A chef in white uniforms explains the different varieties to consumers .,10,test,4
"[""A musical band are by their instruments most likely playing a song."", ""A band is playing music in a room with black walls."", ""A group of musicians rehearsing."", ""A band is playing on stage."", ""Band performing at a show.""]","[17630, 17631, 17632, 17633, 17634]",2128309854.jpg,3526,A musical band with instruments in a room with black walls plays music for people at a show.,A musical band with instruments in a room with black walls plays people at a show music.,10,train,4
"[""A man running in a marathon runs past 3 bagpipe players, and a drummer, all wearing a uniform"", ""A group in kilts playing bagpipes and drums while a runner, in black, passes them by."", ""Men and women in Scottish garb play the bagpipes as a runner approaches on the street."", ""A group of people in kilts are playing music while a runner in black runs by."", ""A band is playing the bagpipes while a man jogs by wearing all black""]","[5295, 5296, 5297, 5298, 5299]",133684581.jpg,1059,A group of people in kilts and Scottish garb play music on bagpipes and drums for a runner in black on the street.,A group of people in kilts and Scottish garb play a runner in black on the street music on bagpipes and drums.,10,train,6
"[""Man in wheelchair is assisted in boarding the subway by a services employee."", ""A subway employee is helping a man in a wheelchair onto the subway."", ""Worker loading handicapped man in wheelchair onto a train."", ""A man is loaded on to a train in a wheelchair."", ""A man pushing a cart near the subway.""]","[5670, 5671, 5672, 5673, 5674]",135436842.jpg,1134,A subway services employee gives assistance to a man in a wheelchair boarding the subway.,A subway services employee gives a man in a wheelchair boarding the subway assistance.,10,train,6
"[""One adult and three children gathered on the floor looking at a picture on a digital camera."", ""A teacher and three of her students all enjoy a small dose of learning through technology."", ""Three children and an adult view an electronic device that the adult is holding."", ""The group is watch a cartoon on a small electric device."", ""Four children on the floor looking at a camera.""]","[4750, 4751, 4752, 4753, 4754]",1306824952.jpg,950,An adult holding an electronic device shows the device to three children on the floor.,An adult holding an electronic device shows three children on the floor the device.,10,train,6
